vendor_id,supplier_name,defect_rate,lead_time_days,quality_score
Supplier 1,Supplier 1,0.0022,12,4.5
Supplier 1,Supplier 1,0.008,12,4.5
Supplier 1,Supplier 1,0.0094,12,4.5
Supplier 1,Supplier 1,0.0922,12,4.5
Supplier 1,Supplier 1,0.0235,12,4.5
Supplier 1,Supplier 1,0.032,12,4.5
Supplier 1,Supplier 1,0.0079,12,4.5
Supplier 1,Supplier 1,0.0057,12,4.5
Supplier 1,Supplier 1,0.037,12,4.5
Supplier 1,Supplier 1,0.0168,12,4.5
Supplier 1,Supplier 1,0.0004,12,4.5
Supplier 1,Supplier 1,0.0119,12,4.5
Supplier 1,Supplier 1,0.0332,12,4.5
Supplier 1,Supplier 1,0.0432,12,4.5
Supplier 1,Supplier 1,0.0026,12,4.5
Supplier 1,Supplier 1,0.0073,12,4.5
Supplier 1,Supplier 1,0.0116,12,4.5
Supplier 1,Supplier 1,0.0047,12,4.5
Supplier 1,Supplier 1,0.0038,12,4.5
Supplier 1,Supplier 1,0.0155,12,4.5
Supplier 1,Supplier 1,0.001,12,4.5
Supplier 1,Supplier 1,0.0172,12,4.5
Supplier 1,Supplier 1,0.0428,12,4.5
Supplier 1,Supplier 1,0.0246,12,4.5
Supplier 1,Supplier 1,0.0335,12,4.5
Supplier 1,Supplier 1,0.0209,12,4.5
Supplier 1,Supplier 1,0.0284,12,4.5
Supplier 1,Supplier 1,0.0211,12,4.5
Supplier 1,Supplier 1,0.0124,12,4.5
Supplier 1,Supplier 1,0.0077,12,4.5
Supplier 1,Supplier 1,0.0071,12,4.5
Supplier 1,Supplier 1,0.0165,12,4.5
Supplier 1,Supplier 1,0.0006,12,4.5
Supplier 1,Supplier 1,0.0135,12,4.5
Supplier 1,Supplier 1,0.0,12,4.5
Supplier 1,Supplier 1,0.0217,12,4.5
Supplier 1,Supplier 1,0.0122,12,4.5
Supplier 1,Supplier 1,0.0283,12,4.5
Supplier 1,Supplier 1,0.0031,12,4.5
Supplier 1,Supplier 1,0.0065,12,4.5
Supplier 1,Supplier 1,0.0299,12,4.5
Supplier 1,Supplier 1,0.061,12,4.5
Supplier 1,Supplier 1,0.0237,12,4.5
Supplier 1,Supplier 1,0.0019,12,4.5
Supplier 1,Supplier 1,0.0118,12,4.5
Supplier 1,Supplier 1,0.013,12,4.5
Supplier 1,Supplier 1,0.0334,12,4.5
Supplier 1,Supplier 1,0.0018,12,4.5
Supplier 1,Supplier 1,0.0167,12,4.5
Supplier 1,Supplier 1,0.0003,12,4.5
Supplier 1,Supplier 1,0.0302,12,4.5
Supplier 1,Supplier 1,0.046,12,4.5
Supplier 1,Supplier 1,0.0083,12,4.5
Supplier 1,Supplier 1,0.0227,12,4.5
Supplier 1,Supplier 1,0.0152,12,4.5
Supplier 1,Supplier 1,0.0087,12,4.5
Supplier 1,Supplier 1,0.0194,12,4.5
Supplier 1,Supplier 1,0.0061,12,4.5
Supplier 1,Supplier 1,0.0819,12,4.5
Supplier 1,Supplier 1,0.0441,12,4.5
Supplier 1,Supplier 1,0.0402,12,4.5
Supplier 1,Supplier 1,0.015,12,4.5
Supplier 1,Supplier 1,0.0121,12,4.5
Supplier 1,Supplier 1,0.021,12,4.5
Supplier 1,Supplier 1,0.0961,12,4.5
Supplier 1,Supplier 1,0.0049,12,4.5
Supplier 1,Supplier 1,0.0117,12,4.5
Supplier 1,Supplier 1,0.0151,12,4.5
Supplier 1,Supplier 1,0.0233,12,4.5
Supplier 1,Supplier 1,0.0111,12,4.5
Supplier 1,Supplier 1,0.025,12,4.5
Supplier 1,Supplier 1,0.0126,12,4.5
Supplier 1,Supplier 1,0.0647,12,4.5
Supplier 1,Supplier 1,0.017,12,4.5
Supplier 1,Supplier 1,0.0141,12,4.5
Supplier 1,Supplier 1,0.003,12,4.5
Supplier 1,Supplier 1,0.033,12,4.5
Supplier 1,Supplier 1,0.0129,12,4.5
Supplier 1,Supplier 1,0.0035,12,4.5
Supplier 1,Supplier 1,0.0477,12,4.5
Supplier 1,Supplier 1,0.0502,12,4.5
Supplier 1,Supplier 1,0.0626,12,4.5
Supplier 1,Supplier 1,0.0007,12,4.5
Supplier 1,Supplier 1,0.0317,12,4.5
Supplier 1,Supplier 1,0.0147,12,4.5
Supplier 1,Supplier 1,0.0067,12,4.5
Supplier 1,Supplier 1,0.0678,12,4.5
Supplier 1,Supplier 1,0.002,12,4.5
Supplier 1,Supplier 1,0.0226,12,4.5
Supplier 1,Supplier 1,0.0404,12,4.5
Supplier 1,Supplier 1,0.0474,12,4.5
Supplier 1,Supplier 1,0.0471,12,4.5
Supplier 1,Supplier 1,0.0133,12,4.5
Supplier 1,Supplier 1,0.0051,12,4.5
Supplier 1,Supplier 1,0.0189,12,4.5
Supplier 1,Supplier 1,0.0955,12,4.5
Supplier 1,Supplier 1,0.0174,12,4.5
Supplier 1,Supplier 1,0.0621,12,4.5
Supplier 1,Supplier 1,0.0249,12,4.5
Supplier 1,Supplier 1,0.0178,12,4.5
Supplier 1,Supplier 1,0.0434,12,4.5
Supplier 1,Supplier 1,0.0033,12,4.5
Supplier 1,Supplier 1,0.0173,12,4.5
Supplier 1,Supplier 1,0.0072,12,4.5
Supplier 1,Supplier 1,0.011,12,4.5
Supplier 1,Supplier 1,0.1043,12,4.5
Supplier 1,Supplier 1,0.0037,12,4.5
Supplier 1,Supplier 1,0.0149,12,4.5
Supplier 1,Supplier 1,0.0761,12,4.5
Supplier 1,Supplier 1,0.0146,12,4.5
Supplier 1,Supplier 1,0.023,12,4.5
Supplier 1,Supplier 1,0.0408,12,4.5
Supplier 1,Supplier 1,0.0324,12,4.5
Supplier 1,Supplier 1,0.0102,12,4.5
Supplier 1,Supplier 1,0.0024,12,4.5
Supplier 5,Supplier 5,0.0556,25,4.5
Supplier 5,Supplier 5,0.0002,25,4.5
Supplier 5,Supplier 5,0.0187,25,4.5
Supplier 5,Supplier 5,0.0135,25,4.5
Supplier 5,Supplier 5,0.0309,25,4.5
Supplier 5,Supplier 5,0.0181,25,4.5
Supplier 5,Supplier 5,0.0129,25,4.5
Supplier 5,Supplier 5,0.0114,25,4.5
Supplier 5,Supplier 5,0.0166,25,4.5
Supplier 5,Supplier 5,0.0294,25,4.5
Supplier 5,Supplier 5,0.0082,25,4.5
Supplier 5,Supplier 5,0.0078,25,4.5
Supplier 5,Supplier 5,0.0469,25,4.5
Supplier 5,Supplier 5,0.0061,25,4.5
Supplier 5,Supplier 5,0.0035,25,4.5
Supplier 5,Supplier 5,0.0186,25,4.5
Supplier 5,Supplier 5,0.0422,25,4.5
Supplier 5,Supplier 5,0.0026,25,4.5
Supplier 5,Supplier 5,0.0152,25,4.5
Supplier 5,Supplier 5,0.0255,25,4.5
Supplier 5,Supplier 5,0.0201,25,4.5
Supplier 5,Supplier 5,0.0126,25,4.5
Supplier 5,Supplier 5,0.0228,25,4.5
Supplier 5,Supplier 5,0.0286,25,4.5
Supplier 5,Supplier 5,0.0143,25,4.5
Supplier 5,Supplier 5,0.0039,25,4.5
Supplier 5,Supplier 5,0.0171,25,4.5
Supplier 5,Supplier 5,0.0216,25,4.5
Supplier 5,Supplier 5,0.0077,25,4.5
Supplier 5,Supplier 5,0.0414,25,4.5
Supplier 5,Supplier 5,0.0067,25,4.5
Supplier 5,Supplier 5,0.0204,25,4.5
Supplier 5,Supplier 5,0.045,25,4.5
Supplier 5,Supplier 5,0.0271,25,4.5
Supplier 5,Supplier 5,0.0021,25,4.5
Supplier 5,Supplier 5,0.0343,25,4.5
Supplier 5,Supplier 5,0.0227,25,4.5
Supplier 5,Supplier 5,0.0009,25,4.5
Supplier 5,Supplier 5,0.0209,25,4.5
Supplier 5,Supplier 5,0.0015,25,4.5
Supplier 5,Supplier 5,0.0124,25,4.5
Supplier 5,Supplier 5,0.0741,25,4.5
Supplier 5,Supplier 5,0.0141,25,4.5
Supplier 5,Supplier 5,0.0459,25,4.5
Supplier 5,Supplier 5,0.0208,25,4.5
Supplier 5,Supplier 5,0.0099,25,4.5
Supplier 5,Supplier 5,0.0065,25,4.5
Supplier 5,Supplier 5,0.0415,25,4.5
Supplier 5,Supplier 5,0.0048,25,4.5
Supplier 5,Supplier 5,0.018,25,4.5
Supplier 5,Supplier 5,0.0359,25,4.5
Supplier 5,Supplier 5,0.0121,25,4.5
Supplier 5,Supplier 5,0.0031,25,4.5
Supplier 5,Supplier 5,0.0354,25,4.5
Supplier 5,Supplier 5,0.0212,25,4.5
Supplier 5,Supplier 5,0.0054,25,4.5
Supplier 5,Supplier 5,0.0346,25,4.5
Supplier 5,Supplier 5,0.0116,25,4.5
Supplier 5,Supplier 5,0.0136,25,4.5
Supplier 5,Supplier 5,0.0052,25,4.5
Supplier 5,Supplier 5,0.0353,25,4.5
Supplier 5,Supplier 5,0.0041,25,4.5
Supplier 5,Supplier 5,0.0023,25,4.5
Supplier 5,Supplier 5,0.0178,25,4.5
Supplier 5,Supplier 5,0.0081,25,4.5
Supplier 5,Supplier 5,0.0036,25,4.5
Supplier 5,Supplier 5,0.0072,25,4.5
Supplier 5,Supplier 5,0.0671,25,4.5
Supplier 5,Supplier 5,0.0655,25,4.5
Supplier 5,Supplier 5,0.0079,25,4.5
Supplier 5,Supplier 5,0.0444,25,4.5
Supplier 5,Supplier 5,0.0339,25,4.5
Supplier 5,Supplier 5,0.0106,25,4.5
Supplier 5,Supplier 5,0.0347,25,4.5
Supplier 5,Supplier 5,0.0587,25,4.5
Supplier 5,Supplier 5,0.0108,25,4.5
Supplier 5,Supplier 5,0.0118,25,4.5
Supplier 5,Supplier 5,0.0055,25,4.5
Supplier 5,Supplier 5,0.027,25,4.5
Supplier 5,Supplier 5,0.0167,25,4.5
Supplier 5,Supplier 5,0.0183,25,4.5
Supplier 5,Supplier 5,0.0254,25,4.5
Supplier 5,Supplier 5,0.0139,25,4.5
Supplier 5,Supplier 5,0.0085,25,4.5
Supplier 5,Supplier 5,0.0395,25,4.5
Supplier 5,Supplier 5,0.0258,25,4.5
Supplier 5,Supplier 5,0.0105,25,4.5
Supplier 5,Supplier 5,0.0057,25,4.5
Supplier 5,Supplier 5,0.0022,25,4.5
Supplier 5,Supplier 5,0.0234,25,4.5
Supplier 5,Supplier 5,0.0043,25,4.5
Supplier 5,Supplier 5,0.0473,25,4.5
Supplier 5,Supplier 5,0.0011,25,4.5
Supplier 5,Supplier 5,0.0151,25,4.5
Supplier 5,Supplier 5,0.0006,25,4.5
Supplier 5,Supplier 5,0.0172,25,4.5
Supplier 5,Supplier 5,0.007,25,4.5
Supplier 5,Supplier 5,0.005,25,4.5
Supplier 5,Supplier 5,0.0308,25,4.5
Supplier 5,Supplier 5,0.0279,25,4.5
Supplier 5,Supplier 5,0.0191,25,4.5
Supplier 5,Supplier 5,0.0029,25,4.5
Supplier 5,Supplier 5,0.0311,25,4.5
Supplier 5,Supplier 5,0.0091,25,4.5
Supplier 5,Supplier 5,0.011,25,4.5
Supplier 5,Supplier 5,0.0296,25,4.5
Supplier 5,Supplier 5,0.0463,25,4.5
Supplier 5,Supplier 5,0.0161,25,4.5
Supplier 5,Supplier 5,0.004,25,4.5
Supplier 5,Supplier 5,0.0103,25,4.5
Supplier 5,Supplier 5,0.0008,25,4.5
Supplier 5,Supplier 5,0.0024,25,4.5
Supplier 5,Supplier 5,0.0325,25,4.5
Supplier 5,Supplier 5,0.0005,25,4.5
Supplier 5,Supplier 5,0.0,25,4.5
Supplier 5,Supplier 5,0.0295,25,4.5
Supplier 5,Supplier 5,0.008,25,4.5
Supplier 5,Supplier 5,0.0474,25,4.5
Supplier 5,Supplier 5,0.0385,25,4.5
Supplier 5,Supplier 5,0.0859,25,4.5
Supplier 5,Supplier 5,0.0128,25,4.5
Supplier 5,Supplier 5,0.0138,25,4.5
Supplier 5,Supplier 5,0.0449,25,4.5
Supplier 5,Supplier 5,0.0312,25,4.5
Supplier 5,Supplier 5,0.0345,25,4.5
Supplier 5,Supplier 5,0.0131,25,4.5
Supplier 5,Supplier 5,0.0417,25,4.5
Supplier 5,Supplier 5,0.0071,25,4.5
Supplier 5,Supplier 5,0.0017,25,4.5
Supplier 5,Supplier 5,0.031,25,4.5
Supplier 5,Supplier 5,0.0579,25,4.5
Supplier 5,Supplier 5,0.0174,25,4.5
Supplier 5,Supplier 5,0.0032,25,4.5
Supplier 5,Supplier 5,0.0064,25,4.5
Supplier 5,Supplier 5,0.0225,25,4.5
Supplier 5,Supplier 5,0.0248,25,4.5
Supplier 5,Supplier 5,0.023,25,4.5
Supplier 5,Supplier 5,0.0148,25,4.5
Supplier 5,Supplier 5,0.069,25,4.5
Supplier 5,Supplier 5,0.0188,25,4.5
Supplier 5,Supplier 5,0.0155,25,4.5
Supplier 5,Supplier 5,0.0059,25,4.5
Supplier 5,Supplier 5,0.0137,25,4.5
Supplier 4,Supplier 4,0.0084,1,4.5
Supplier 4,Supplier 4,0.0061,1,4.5
Supplier 4,Supplier 4,0.0048,1,4.5
Supplier 4,Supplier 4,0.0207,1,4.5
Supplier 4,Supplier 4,0.0017,1,4.5
Supplier 4,Supplier 4,0.0227,1,4.5
Supplier 4,Supplier 4,0.0001,1,4.5
Supplier 4,Supplier 4,0.0092,1,4.5
Supplier 4,Supplier 4,0.002,1,4.5
Supplier 4,Supplier 4,0.0256,1,4.5
Supplier 4,Supplier 4,0.0014,1,4.5
Supplier 4,Supplier 4,0.0296,1,4.5
Supplier 4,Supplier 4,0.0097,1,4.5
Supplier 4,Supplier 4,0.055,1,4.5
Supplier 4,Supplier 4,0.012,1,4.5
Supplier 4,Supplier 4,0.0341,1,4.5
Supplier 4,Supplier 4,0.0358,1,4.5
Supplier 4,Supplier 4,0.0199,1,4.5
Supplier 4,Supplier 4,0.008,1,4.5
Supplier 4,Supplier 4,0.0165,1,4.5
Supplier 4,Supplier 4,0.0019,1,4.5
Supplier 4,Supplier 4,0.0327,1,4.5
Supplier 4,Supplier 4,0.045,1,4.5
Supplier 4,Supplier 4,0.0002,1,4.5
Supplier 4,Supplier 4,0.018,1,4.5
Supplier 4,Supplier 4,0.019,1,4.5
Supplier 4,Supplier 4,0.0195,1,4.5
Supplier 4,Supplier 4,0.0187,1,4.5
Supplier 4,Supplier 4,0.0489,1,4.5
Supplier 4,Supplier 4,0.0037,1,4.5
Supplier 4,Supplier 4,0.0109,1,4.5
Supplier 4,Supplier 4,0.1129,1,4.5
Supplier 4,Supplier 4,0.0007,1,4.5
Supplier 4,Supplier 4,0.0202,1,4.5
Supplier 4,Supplier 4,0.0028,1,4.5
Supplier 4,Supplier 4,0.0151,1,4.5
Supplier 4,Supplier 4,0.007,1,4.5
Supplier 4,Supplier 4,0.0262,1,4.5
Supplier 4,Supplier 4,0.0033,1,4.5
Supplier 4,Supplier 4,0.0209,1,4.5
Supplier 4,Supplier 4,0.0145,1,4.5
Supplier 4,Supplier 4,0.0264,1,4.5
Supplier 4,Supplier 4,0.0512,1,4.5
Supplier 4,Supplier 4,0.0159,1,4.5
Supplier 4,Supplier 4,0.0206,1,4.5
Supplier 4,Supplier 4,0.0552,1,4.5
Supplier 4,Supplier 4,0.0333,1,4.5
Supplier 4,Supplier 4,0.0106,1,4.5
Supplier 4,Supplier 4,0.0064,1,4.5
Supplier 4,Supplier 4,0.035,1,4.5
Supplier 4,Supplier 4,0.0011,1,4.5
Supplier 4,Supplier 4,0.0423,1,4.5
Supplier 4,Supplier 4,0.0041,1,4.5
Supplier 4,Supplier 4,0.0175,1,4.5
Supplier 4,Supplier 4,0.0038,1,4.5
Supplier 4,Supplier 4,0.0699,1,4.5
Supplier 4,Supplier 4,0.0432,1,4.5
Supplier 4,Supplier 4,0.0351,1,4.5
Supplier 4,Supplier 4,0.1152,1,4.5
Supplier 4,Supplier 4,0.0026,1,4.5
Supplier 4,Supplier 4,0.0024,1,4.5
Supplier 4,Supplier 4,0.0094,1,4.5
Supplier 4,Supplier 4,0.0503,1,4.5
Supplier 4,Supplier 4,0.0022,1,4.5
Supplier 4,Supplier 4,0.0164,1,4.5
Supplier 4,Supplier 4,0.0568,1,4.5
Supplier 4,Supplier 4,0.0222,1,4.5
Supplier 4,Supplier 4,0.0185,1,4.5
Supplier 4,Supplier 4,0.0336,1,4.5
Supplier 4,Supplier 4,0.0034,1,4.5
Supplier 4,Supplier 4,0.0698,1,4.5
Supplier 4,Supplier 4,0.0087,1,4.5
Supplier 4,Supplier 4,0.0367,1,4.5
Supplier 4,Supplier 4,0.0075,1,4.5
Supplier 4,Supplier 4,0.0027,1,4.5
Supplier 4,Supplier 4,0.0193,1,4.5
Supplier 4,Supplier 4,0.0055,1,4.5
Supplier 4,Supplier 4,0.0484,1,4.5
Supplier 4,Supplier 4,0.0301,1,4.5
Supplier 4,Supplier 4,0.0213,1,4.5
Supplier 4,Supplier 4,0.0044,1,4.5
Supplier 4,Supplier 4,0.0059,1,4.5
Supplier 4,Supplier 4,0.022,1,4.5
Supplier 4,Supplier 4,0.0513,1,4.5
Supplier 4,Supplier 4,0.0153,1,4.5
Supplier 4,Supplier 4,0.0279,1,4.5
Supplier 4,Supplier 4,0.0527,1,4.5
Supplier 4,Supplier 4,0.0245,1,4.5
Supplier 4,Supplier 4,0.0053,1,4.5
Supplier 4,Supplier 4,0.03,1,4.5
Supplier 4,Supplier 4,0.0142,1,4.5
Supplier 4,Supplier 4,0.0287,1,4.5
Supplier 4,Supplier 4,0.0025,1,4.5
Supplier 4,Supplier 4,0.0931,1,4.5
Supplier 4,Supplier 4,0.0062,1,4.5
Supplier 4,Supplier 4,0.0138,1,4.5
Supplier 4,Supplier 4,0.0612,1,4.5
Supplier 4,Supplier 4,0.0121,1,4.5
Supplier 4,Supplier 4,0.0318,1,4.5
Supplier 4,Supplier 4,0.0057,1,4.5
Supplier 4,Supplier 4,0.0152,1,4.5
Supplier 4,Supplier 4,0.0149,1,4.5
Supplier 4,Supplier 4,0.0021,1,4.5
Supplier 4,Supplier 4,0.0171,1,4.5
Supplier 4,Supplier 4,0.0003,1,4.5
Supplier 4,Supplier 4,0.0325,1,4.5
Supplier 4,Supplier 4,0.0427,1,4.5
Supplier 4,Supplier 4,0.0253,1,4.5
Supplier 4,Supplier 4,0.0362,1,4.5
Supplier 4,Supplier 4,0.0136,1,4.5
Supplier 4,Supplier 4,0.0082,1,4.5
Supplier 4,Supplier 4,0.0128,1,4.5
Supplier 4,Supplier 4,0.0481,1,4.5
Supplier 4,Supplier 4,0.0111,1,4.5
Supplier 4,Supplier 4,0.0039,1,4.5
Supplier 4,Supplier 4,0.014,1,4.5
Supplier 4,Supplier 4,0.0154,1,4.5
Supplier 4,Supplier 4,0.0322,1,4.5
Supplier 4,Supplier 4,0.0751,1,4.5
Supplier 4,Supplier 4,0.0174,1,4.5
Supplier 4,Supplier 4,0.0376,1,4.5
Supplier 4,Supplier 4,0.0405,1,4.5
Supplier 4,Supplier 4,0.0118,1,4.5
Supplier 4,Supplier 4,0.0096,1,4.5
Supplier 4,Supplier 4,0.0189,1,4.5
Supplier 4,Supplier 4,0.0016,1,4.5
Supplier 4,Supplier 4,0.003,1,4.5
Supplier 4,Supplier 4,0.0042,1,4.5
Supplier 4,Supplier 4,0.0236,1,4.5
Supplier 4,Supplier 4,0.006,1,4.5
Supplier 4,Supplier 4,0.0188,1,4.5
Supplier 4,Supplier 4,0.0132,1,4.5
Supplier 4,Supplier 4,0.0378,1,4.5
Supplier 4,Supplier 4,0.0126,1,4.5
Supplier 4,Supplier 4,0.0652,1,4.5
Supplier 4,Supplier 4,0.0032,1,4.5
Supplier 4,Supplier 4,0.0274,1,4.5
Supplier 4,Supplier 4,0.0056,1,4.5
Supplier 4,Supplier 4,0.0643,1,4.5
Supplier 4,Supplier 4,0.0313,1,4.5
Supplier 4,Supplier 4,0.0012,1,4.5
Supplier 4,Supplier 4,0.0492,1,4.5
Supplier 4,Supplier 4,0.0186,1,4.5
Supplier 4,Supplier 4,0.0077,1,4.5
Supplier 4,Supplier 4,0.0646,1,4.5
Supplier 4,Supplier 4,0.0107,1,4.5
Supplier 5,Supplier 5,0.001,5,4.5
Supplier 5,Supplier 5,0.0028,5,4.5
Supplier 5,Supplier 5,0.0174,5,4.5
Supplier 5,Supplier 5,0.0004,5,4.5
Supplier 5,Supplier 5,0.0019,5,4.5
Supplier 5,Supplier 5,0.0249,5,4.5
Supplier 5,Supplier 5,0.0056,5,4.5
Supplier 5,Supplier 5,0.0023,5,4.5
Supplier 5,Supplier 5,0.0147,5,4.5
Supplier 5,Supplier 5,0.0154,5,4.5
Supplier 5,Supplier 5,0.0087,5,4.5
Supplier 5,Supplier 5,0.0045,5,4.5
Supplier 5,Supplier 5,0.0125,5,4.5
Supplier 5,Supplier 5,0.0486,5,4.5
Supplier 5,Supplier 5,0.0224,5,4.5
Supplier 5,Supplier 5,0.0005,5,4.5
Supplier 5,Supplier 5,0.0008,5,4.5
Supplier 5,Supplier 5,0.0552,5,4.5
Supplier 5,Supplier 5,0.0049,5,4.5
Supplier 5,Supplier 5,0.0172,5,4.5
Supplier 5,Supplier 5,0.0275,5,4.5
Supplier 5,Supplier 5,0.0384,5,4.5
Supplier 5,Supplier 5,0.0276,5,4.5
Supplier 5,Supplier 5,0.0574,5,4.5
Supplier 5,Supplier 5,0.0053,5,4.5
Supplier 5,Supplier 5,0.039,5,4.5
Supplier 5,Supplier 5,0.0075,5,4.5
Supplier 5,Supplier 5,0.0093,5,4.5
Supplier 5,Supplier 5,0.0046,5,4.5
Supplier 5,Supplier 5,0.015,5,4.5
Supplier 5,Supplier 5,0.0034,5,4.5
Supplier 5,Supplier 5,0.0343,5,4.5
Supplier 5,Supplier 5,0.0109,5,4.5
Supplier 5,Supplier 5,0.0546,5,4.5
Supplier 5,Supplier 5,0.0256,5,4.5
Supplier 5,Supplier 5,0.0123,5,4.5
Supplier 5,Supplier 5,0.0176,5,4.5
Supplier 5,Supplier 5,0.0319,5,4.5
Supplier 5,Supplier 5,0.0084,5,4.5
Supplier 5,Supplier 5,0.0085,5,4.5
Supplier 5,Supplier 5,0.0406,5,4.5
Supplier 5,Supplier 5,0.0055,5,4.5
Supplier 5,Supplier 5,0.0002,5,4.5
Supplier 5,Supplier 5,0.0803,5,4.5
Supplier 5,Supplier 5,0.0141,5,4.5
Supplier 5,Supplier 5,0.0533,5,4.5
Supplier 5,Supplier 5,0.009,5,4.5
Supplier 5,Supplier 5,0.0348,5,4.5
Supplier 5,Supplier 5,0.0067,5,4.5
Supplier 5,Supplier 5,0.0066,5,4.5
Supplier 5,Supplier 5,0.0203,5,4.5
Supplier 5,Supplier 5,0.0226,5,4.5
Supplier 5,Supplier 5,0.0218,5,4.5
Supplier 5,Supplier 5,0.0409,5,4.5
Supplier 5,Supplier 5,0.0074,5,4.5
Supplier 5,Supplier 5,0.0101,5,4.5
Supplier 5,Supplier 5,0.0554,5,4.5
Supplier 5,Supplier 5,0.0617,5,4.5
Supplier 5,Supplier 5,0.0192,5,4.5
Supplier 5,Supplier 5,0.0243,5,4.5
Supplier 5,Supplier 5,0.0746,5,4.5
Supplier 5,Supplier 5,0.0009,5,4.5
Supplier 5,Supplier 5,0.0278,5,4.5
Supplier 5,Supplier 5,0.0771,5,4.5
Supplier 5,Supplier 5,0.0389,5,4.5
Supplier 5,Supplier 5,0.0083,5,4.5
Supplier 5,Supplier 5,0.0014,5,4.5
Supplier 5,Supplier 5,0.0359,5,4.5
Supplier 5,Supplier 5,0.0736,5,4.5
Supplier 5,Supplier 5,0.0072,5,4.5
Supplier 5,Supplier 5,0.018,5,4.5
Supplier 5,Supplier 5,0.0398,5,4.5
Supplier 5,Supplier 5,0.0729,5,4.5
Supplier 5,Supplier 5,0.0057,5,4.5
Supplier 5,Supplier 5,0.0185,5,4.5
Supplier 5,Supplier 5,0.0862,5,4.5
Supplier 5,Supplier 5,0.0026,5,4.5
Supplier 5,Supplier 5,0.0182,5,4.5
Supplier 5,Supplier 5,0.0227,5,4.5
Supplier 5,Supplier 5,0.0261,5,4.5
Supplier 5,Supplier 5,0.0079,5,4.5
Supplier 5,Supplier 5,0.0347,5,4.5
Supplier 5,Supplier 5,0.0322,5,4.5
Supplier 5,Supplier 5,0.0015,5,4.5
Supplier 5,Supplier 5,0.0258,5,4.5
Supplier 5,Supplier 5,0.0328,5,4.5
Supplier 5,Supplier 5,0.0048,5,4.5
Supplier 5,Supplier 5,0.0168,5,4.5
Supplier 5,Supplier 5,0.0483,5,4.5
Supplier 5,Supplier 5,0.0039,5,4.5
Supplier 5,Supplier 5,0.0035,5,4.5
Supplier 5,Supplier 5,0.0007,5,4.5
Supplier 5,Supplier 5,0.0071,5,4.5
Supplier 5,Supplier 5,0.0215,5,4.5
Supplier 5,Supplier 5,0.0063,5,4.5
Supplier 5,Supplier 5,0.0195,5,4.5
Supplier 5,Supplier 5,0.0611,5,4.5
Supplier 5,Supplier 5,0.0332,5,4.5
Supplier 5,Supplier 5,0.0252,5,4.5
Supplier 5,Supplier 5,0.0317,5,4.5
Supplier 5,Supplier 5,0.0107,5,4.5
Supplier 5,Supplier 5,0.0342,5,4.5
Supplier 5,Supplier 5,0.0296,5,4.5
Supplier 5,Supplier 5,0.0541,5,4.5
Supplier 5,Supplier 5,0.0299,5,4.5
Supplier 5,Supplier 5,0.0213,5,4.5
Supplier 5,Supplier 5,0.0047,5,4.5
Supplier 5,Supplier 5,0.0064,5,4.5
Supplier 5,Supplier 5,0.0142,5,4.5
Supplier 5,Supplier 5,0.0018,5,4.5
Supplier 5,Supplier 5,0.0119,5,4.5
Supplier 5,Supplier 5,0.0297,5,4.5
Supplier 5,Supplier 5,0.0054,5,4.5
Supplier 5,Supplier 5,0.0683,5,4.5
Supplier 5,Supplier 5,0.0133,5,4.5
Supplier 5,Supplier 5,0.0059,5,4.5
Supplier 5,Supplier 5,0.0492,5,4.5
Supplier 5,Supplier 5,0.0884,5,4.5
Supplier 5,Supplier 5,0.0408,5,4.5
Supplier 5,Supplier 5,0.005,5,4.5
Supplier 5,Supplier 5,0.0164,5,4.5
Supplier 5,Supplier 5,0.0242,5,4.5
Supplier 5,Supplier 5,0.0206,5,4.5
Supplier 5,Supplier 5,0.0193,5,4.5
Supplier 5,Supplier 5,0.0424,5,4.5
Supplier 5,Supplier 5,0.0211,5,4.5
Supplier 5,Supplier 5,0.007,5,4.5
Supplier 5,Supplier 5,0.0116,5,4.5
Supplier 5,Supplier 5,0.0089,5,4.5
Supplier 5,Supplier 5,0.004,5,4.5
Supplier 5,Supplier 5,0.0369,5,4.5
Supplier 5,Supplier 5,0.0043,5,4.5
Supplier 5,Supplier 5,0.0097,5,4.5
Supplier 5,Supplier 5,0.0003,5,4.5
Supplier 5,Supplier 5,0.0106,5,4.5
Supplier 5,Supplier 5,0.0309,5,4.5
Supplier 5,Supplier 5,0.0042,5,4.5
Supplier 5,Supplier 5,0.0036,5,4.5
Supplier 5,Supplier 5,0.0127,5,4.5
Supplier 5,Supplier 5,0.0103,5,4.5
Supplier 5,Supplier 5,0.0044,5,4.5
Supplier 5,Supplier 5,0.0011,5,4.5
Supplier 5,Supplier 5,0.0146,5,4.5
Supplier 5,Supplier 5,0.0653,5,4.5
Supplier 5,Supplier 5,0.011,5,4.5
Supplier 2,Supplier 2,0.0589,26,4.5
Supplier 2,Supplier 2,0.0031,26,4.5
Supplier 2,Supplier 2,0.0147,26,4.5
Supplier 2,Supplier 2,0.0073,26,4.5
Supplier 2,Supplier 2,0.0042,26,4.5
Supplier 2,Supplier 2,0.0311,26,4.5
Supplier 2,Supplier 2,0.0321,26,4.5
Supplier 2,Supplier 2,0.0918,26,4.5
Supplier 2,Supplier 2,0.0206,26,4.5
Supplier 2,Supplier 2,0.0266,26,4.5
Supplier 2,Supplier 2,0.0202,26,4.5
